CODIGO,NUMERO,NOME,GRUPO,TIPO,MEDICAMENTO,MATERIA_PRIMA,UNIDADE,NUMERO_FAB,ESTOQUE_MIN,ESTOQUE_IDEAL,ESTOQUE_DISP,CUSTO,LUCRO,VENDA,DOLAR,ABC,FORNECEDOR,LOCAL,GAVETA,Utilizado,FABRICANTE,SUBGRUPO,NOMECURTO,P_FOTO,NC_MERCOSUL,C_CLAS_FISCAL,C_CST_O,C_CST,C_ECF_ALIQ,C_ICMS,C_ICMS_ST,C_IPI,C_RED_BCALC,ULTIMA_VENDA,ULTIMA_COMPRA,PODE_DESCONTO,DESCONTO_MAX,PESO_BRUTO,PESO_LIQUIDO,CFOP_INUF,CFOP_OUTUF,ARQUIVADO,PRECO_1,PRECO_2,GTIN,USA_SERIAL,vTotTrib,NUMERO_ORIGINAL,cANP,CST_IPI_PIS_COFINS,VALIDADE,USA_LOTES,cBenef,indEscala,CNPJFab,PIS_ALIQ,COFINS_ALIQ,IPI_cEnq,CEST,vBCSTRet,vICMSSTRet,pST,vICMSSubstituto,pRedBCEfet,vBCEfet,pICMSEfet,vICMSEfet,ML_category_id,ML_video_id,ML_warranty,ML_Description,ITEM_REGRAFISCAL_IDPK,REGRAFISCALPDV_IDPK,CST_CBSIBS,ClassTrib_CBSIBS,AliquotaCBS,AliquotaIBSUF,AliquotaIBSMun,pRedAliqCBS,pRedAliqIBSUF,pRedAliqIBSMun,OBS_REFORMA
161,80018388,CAIXA PLASTICA APLIC TRANSDUTOR ARTIX ATP120,,C,N,N,UN,80018388,0,0,1,145,"541,3793",930,"184,89",0,23,,,,,,,,94029090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
162,80018389,CAIXA PLASTICA APLIC TRANSDUTOR ARTIX ATP150,,C,N,N,UN,80018389,0,0,4,160,"512,5",980,"194,83",0,23,,,,,,,,94029090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
163,80018390,CAIXA PLASTICA APLIC TRANSDUTOR ARTIX ATP200,,C,N,N,UN,80018390,0,0,4,140,"635,7143",1030,"204,77",0,23,,,,,,,,94029090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
164,2039042,CANETA APLICADORA DUPLA TIPO A P/MICRODERMOABRASAO                               NS: 1431191001,,C,N,N,UN,2039042,0,0,3,"34,3",-100,0,0,0,23,,,,,,,,70179000,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
165,2039043,CANETA APLICADORA REDONDA TIPO CAJU P/MICRODERMOABRASAO                          NS: 1493081001,,C,N,N,UN,2039043,0,0,3,"34,3",-100,0,0,0,23,,,,,,,,70179000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
166,2039041,CANETA APLICADORA TIPO U P/MICRODERMOABRASAO                                     NS: 9663201001,,C,N,N,UN,2039041,0,0,3,"34,3","132,9446","79,9","15,88",0,23,,,,,,,,70179000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
167,80090064,CAPACITOR SMD 0603 1NF,,C,N,N,UN,80090064,0,0,2,"2,18",-100,0,0,0,23,,,,,,,,85471000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
168,5140,CAPACITOR SMD CER. 470PF/1KV,,C,N,N,UN,5140,0,0,10,"2,4",-100,0,0,0,23,,,,,,,,85322410,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
169,2049048,CEBÇOTE DE SILICONE COM NTC 7W,,C,N,N,UN,2049048,4,4,7,190,105,"389,5","77,44",0,23,,,,,,,,85334090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
170,1724592,CHAPA ALUMINIO MANOPLA CRIODER G - MEDICAL SAN,,C,N,N,UN,172459-2,2,2,6,187,"111,2299",395,"78,53",0,23,,,,,,,,76169900,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
171,1584618,CHAPA ALUMINIO MANOPLA CRIODER M - MEDICAL SAN,,C,N,N,UN,158461-8,2,2,8,220,"68,1818",370,"73,56",0,23,,,,,,,,76169900,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
172,8149,CHAPA CIRCULAR DO CABECOTE REV.03 (CONF. DESENHO 005218,,C,N,N,UN,8149,1,1,3,"17,5","88,5714",33,"6,56",0,23,,,,,,,,76169900,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
173,1438131,CHAPA DE CONTATO INOX 80MM,,C,N,N,UN,1438131,0,0,0,"100,91",-100,0,0,0,23,,,,,,,,73239300,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
174,3073142,CHICOTE APLICADOR DISPERSIVO TECARTERAPIA-MONTADO,,C,N,N,UN,3073142,1,1,5,70,"71,4286",120,"23,86",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
175,3073027,CHICOTE APLICADOR MODELLATA-MONTADO,,C,N,N,UN,3073027,1,1,4,270,"74,0741",470,"93,44",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
176,3073167,CHICOTE APLICADOR PROBE 5 - 904 - PORTATIL - MONTADO,,C,N,N,UN,3073167,0,0,2,0,100,470,"93,44",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
177,3073166,CHICOTE APLICADOR PROBE P4 - 808 - PORTALTIL - MONTADO,,C,N,N,UN,3073166,0,0,4,27,0,27,"5,37",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
178,3073159,CHICOTE APLICADORES NEARTEK - MONTADO,,C,N,N,UN,3073159,2,2,4,59,"171,1864",160,"31,81",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
179,3073009,CHICOTE CLUSTER G1 MONTADO                                                       NS: AUTO034837,,C,N,N,UN,3073009,0,0,2,"61,96",-100,0,0,0,23,,,,,,,,85444900,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
180,3073011,CHICOTE CLUSTER G3 MONTADO                                                       NS: 0000000017,,C,N,N,UN,3073011,0,0,3,"61,96",-100,0,0,0,23,,,,,,,,85444900,,0,000,,0,0,0,100,18/06/2026,26/06/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
181,3073007,CHICOTE CLUSTER P1 MONTADO                                                       NS: 0000000004,,C,N,N,UN,3073007,0,0,3,"61,96",-100,0,0,0,23,,,,,,,,85444900,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
182,2071219,CHICOTE CONECTOR PEDAL,,C,N,N,UN,2071219,0,0,1,0,100,27,"5,37",0,23,,,,,,,,85444200,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
183,3073239,CHICOTE PLACA CONTROLE CONECTOR DE SAIDA - THORK SAFIRA - MONTADO,,C,N,N,UN,3073239,1,1,0,"112,8","96,3652","221,5","44,04",0,23,,,,,,,,85444200,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
184,80060119,CIRCUITO INTEGRADO RT9193-33GB SMD,,C,N,N,UN,80060119,0,0,3,"28,07",-100,0,0,0,23,,,,,,,,85423190,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
185,5000,COBERTURA COM PAINEL F PLUS ADPAI210.00,,C,N,N,UN,KIASS05000,0,0,2,"364,3","144,4414","890,5","177,04",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
186,6300,COBERTURA COM PAINEL MANOPLA VELOX ADPAI129.00,,C,N,N,UN,KIASS06300,0,0,5,"139,73",-100,0,0,0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
187,3600,COBERTURA COM PAINEL OXY ADPAI089.05,,C,N,N,UN,KIASS03600,0,0,2,"229,51",-100,0,0,0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
188,3800,COBERTURA COM PAINEL OXY ADPAI158.01,,C,N,N,UN,KIASS03800,0,0,2,"185,28",-100,0,0,0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
189,354,COBERTURA COM PAINEL OXY ADPAI166.00,,C,N,N,UN,KIASS037.00,2,2,0,120,"224,1667",389,"77,34",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
190,376,COBERTURA COM PAINEL OXY ADPAI166.00,,C,N,N,UN,KIASS03700,0,0,3,"117,72",-100,0,0,0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
191,4600,COBERTURA COM PAINEL SPECTRA ADPAI029.03,,C,N,N,UN,KIASS04600,0,0,2,"496,96","73,0522",860,"170,97",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
192,4700,COBERTURA COM PAINEL SPECTRA ADPAI031.03,,C,N,N,UN,KIASS04700,0,0,2,"556,46",-100,0,0,0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
193,4800,COBERTURA COM PAINEL SPECTRA ADPAI209.00,,C,N,N,UN,KIASS04800,0,0,0,"502,09","91,141","959,7","190,8",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
194,4900,COBERTURA COM PAINEL ULTRA DERM ADPAI011.00,,C,N,N,UN,KIASS04900,0,0,0,"394,05","125,9865","890,5","177,04",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
195,3067019,COIFA DE PROTECAO EXCENTRICA MODELLATA,,C,N,N,UN,3067019,1,1,7,80,75,140,"27,83",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
196,499,COMPRESSOR,,C,N,N,UN,499,0,0,4,600,50,900,"178,93",0,23,,,,,,,,84148019,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
197,1425,COMPRESSOR 220V FUJIA,,C,N,N,UN,1425,0,0,1,600,50,900,"178,93",0,23,,,,,,,,84148019,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
198,4465,COMPRESSOR ANTIGO NS,,C,N,N,UN,4465,0,0,1,270,"129,6296",620,"123,26",0,23,,,,,,,,84148019,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
199,200,CONECTOR CIRCULAR FEMEA 8 VIAS,,C,N,N,UN,CNCIR002.00,1,1,1,"264,95","81,1663",480,"95,43",0,23,,,,,,,,85369090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
200,65,CONECTOR E CONJUNTO DE CABOS DA PONTEIRA S BODY L: AUTO068965,,C,N,N,UN,65,0,0,2,"1315,42","122,1344",2922,"580,91",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,26/06/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
201,2823,CONECTOR FEMEA AMP 16 VIAS,,C,N,N,UN,2823,2,2,9,"39,23","61,8659","63,5","12,62",0,23,,,,,,,,85369090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
202,4347,CONECTOR FEMEA CPC PLASTICO ROSCA MACHO,,C,N,N,UN,4347,0,0,1,"48,62",-100,0,0,0,23,,,,,,,,39174090,,0,000,,0,0,0,100,03/07/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
203,13845,CONECTOR FEMEA DE SAIDA NEEDLE RF,,C,N,N,UN,13845,2,2,2,"158,4","189,7727",459,"91,25",0,23,,,,,,,,85369090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
204,7251,CONECTOR FEMEA PLASTICO 18 PINOS RF MONTADO,,C,N,N,UN,7251,1,1,-2,"174,1","152,7283",440,"87,48",0,23,,,,,,,,85369090,,0,000,,0,0,0,100,23/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
205,8956,CONECTOR FEMEA PLASTICO 18 PINOS VIBRIA MAXX,,C,N,N,UN,8956,1,1,2,"133,17","140,2944",320,"63,62",0,23,,,,,,,,85369040,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
206,11803,CONECTOR MACHO PLASTICO COM TERMINAIS SD-1S-79 (IMP),,C,N,N,UN,11803,1,1,2,"257,32","179,8072",720,"143,14",0,23,,,,,,,,85472090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
207,4153,CONECTOR MEDICO FEMEA 3 VIAS,,C,N,N,UN,4153,1,1,1,"27,19","105,5903","55,9","11,11",0,23,,,TECARE,,,,,85369040,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,"55,9","55,9",,False,"35,16",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
208,6145,CONECTOR MEDICO FEMEA 4 VIAS 90º P/PCI,,C,N,N,UN,6145,4,4,10,"37,04","574,946",250,"49,7",0,23,,,,,,,,85369090,,0,000,,0,0,0,100,03/07/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
209,6146,CONECTOR MEDICO FEMEA 8 VIAS 90Â° P/ PCI,,C,N,N,UN,6146,0,0,12,"62,46","181,4601","175,8","34,95",0,2,,,VET,,,,,85369040,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,"175,8","175,8",,False,"28,5",000625,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
210,23,CONECTOR S-BODY (MAQUINA) L: AUTO068904,,C,N,N,UN,23,0,0,1,"609,58","210,1316","1890,5","375,84",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
211,3015335,CONECTOR SL 2P SERIE I 10 PINOS CINZA SOQUETE COM ARRUELA FRONTAL,,C,N,N,UN,3015335,0,0,1,140,"171,4286",380,"75,55",0,23,,,,,,,,85369040,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
212,3301,CONEXAO UNIAO USINADO PAINEL OXITONE R01,,C,N,N,UN,CEUSI033.01,2,2,11,"141,092","183,4321","399,9","79,5",0,23,,,,,,,,76169900,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
213,3027558,CONJUNTO ADESIVO PROBE 1  - LED RGB - INMETRO                                    NS: 0000000013,,C,N,N,UN,3027558,1,1,4,"14,05","113,5231",30,"5,96",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
214,3027559,CONJUNTO ADESIVO PROBE 2 - LED 850NM - INMETRO                                   NS: 0000000016,,C,N,N,UN,3027559,1,1,3,"14,05","113,5231",30,"5,96",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
215,3027639,CONJUNTO ADESIVO PROBE 3 - LASER 660NM - 200MW - INMETRO                         NS: 0000000017,,C,N,N,UN,3027639,1,1,3,"7,79",150,"19,475","3,87",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
216,3027641,CONJUNTO ADESIVO PROBE 4 - LASER 808NM - 260MW - INMETRO                         NS: 0000000018,,C,N,N,UN,3027641,1,1,8,"13,08","129,3578",30,"5,96",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
217,3027565,CONJUNTO ADESIVO PROBE 5  - LASER 904NM   - INMETRO                              NS: 0000000027,,C,N,N,UN,3027565,1,1,2,"15,8","121,519",35,"6,96",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
218,3027962,CONJUNTO ADESIVO VINIL APLICADOR FACIAL SONOFOCUS,,C,N,N,UN,3027962,0,0,1,1,400,5,"0,99",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
219,1212,CONJUNTO CALDEIRA,,C,N,N,UN,1212,2,2,3,"222,4","104,5863",455,"90,46",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
220,10749,CONJUNTO CALDEIRA R03,,C,N,N,UN,10749,1,1,8,"340,01","86,7592",635,"126,24",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,25/06/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
221,3029141,CONJUNTO GABINETE APLICADOR CRIO 360 PLACA,,C,N,N,UN,3029141,2,2,5,180,"111,1111",380,"75,55",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
222,3025065,CONJUNTO PONTEIRA APLICADOR RESFRIADOR - HOOKE                                   NS: 0000000060,,C,N,N,UN,3025065,0,0,2,"78,15",-100,0,0,0,23,,,,,,,,70200090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
223,2039657,COPO P/ TAMPA DO APLICADOR ULTRASSOM HECCUS TURBO,ESTRUTURA,C,N,N,UN,2039657,0,0,12,"94,4","133,05",220,"43,74",0,35,,,,IBRAMED ,,,,90189099,,0,101,0,0,0,0,100,,22/06/2026,True,100,0,0,5102,6102,False,220,220,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
508,850046,PAINEL LED APLICADOR CORPORAL (VACUO+RF+LED),,C,N,N,PC,850046,0,0,0,320,"85,9375",595,"117,5889",0,43,,,,BIOSET,,850046-PAINEL LED APLICAD,,90189099,,0,101,0,0,0,0,100,23/06/2026,09/06/2026,True,100,0,0,5102,6102,False,595,595,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,18,"57,6",0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,
225,3029101,CORPO APLICADOR MODELLATA,,C,N,N,UN,3029101,1,1,2,260,"40,7692",366,"72,76",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,01/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
226,3029003,CORPO CABECOTE HECCUS                                                            NS: 0000000084,,C,N,N,UN,3029003,0,0,1,"122,25",-100,0,0,0,23,,,,,,,,39095029,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
227,3029076,CORPO DA PROBE                                                                   NS: 0000000044,,C,N,N,UN,3029076,1,1,13,"45,22","110,084",95,"18,89",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
228,10445,CORPO DIREITO DO APLICADOR ACRUS TRIPLE WAVE,,C,N,N,UN,10445,0,0,6,"67,86","209,4606",210,"40,5405",0,23,,,,,,,,39269090,,0,101,0,0,0,0,100,01/07/2026,,True,100,0,0,5102,6102,False,210,210,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
229,10435,CORPO DIREITO DO CONECTOR APLICADOR ACRUS TRIPLE WAVE,,C,N,N,UN,10435,0,0,5,"21,93",-100,0,0,0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
230,3029090,CORPO DO APLICADOR DISCO NEARTEK,,C,N,N,UN,3029090,1,1,10,30,100,60,"11,93",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
